Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2017,Maruti Wagon R Stingray VXI,"7,700",Petrol,Manual,3.25,"Mulund East, Mumbai"
2020,Maruti Wagon R CNG LXI,"51,785",CNG,Manual,5.50,"Antop Hill, Mumbai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"39,000",Petrol,Automatic,8.91,"Andheri East, Mumbai"
2018,Maruti Vitara Brezza VDi Option,"63,000",Diesel,Manual,4.25,"Darave, Navi Mumbai"
2021,Mahindra Thar LX 4WD Hard Top AT BSVI,"34,000",Petrol,Automatic,12.85,"Matunga West, Mumbai"
2023,Hyundai Creta SX,"11,000",Petrol,Manual,15.95,"Goregaon (w), Mumbai"
2020,Maruti Vitara Brezza ZXI Plus,"26,307",Petrol,Manual,8.35,"Mulund East, Mumbai"
2014,Hyundai Verna SX CRDi AT,"36,000",Diesel,Automatic,5.50,"Malad West, Mumbai"
2023,Hyundai Grand i10 Nios Sportz CNG,"21,000",CNG,Manual,8,"Vitthalwadi, Thane"
2023,Renault Kiger RXZ Turbo CVT,"20,000",Petrol,Automatic,8.95,"Goregaon West, Mumbai"
2017,Honda City i VTEC SV,"55,897",Petrol,Manual,5.60,"Malad West, Mumbai"
2020,Maruti Swift Dzire ZXI AT BSVI,"32,000",Petrol,Automatic,7.25,"Andheri East, Mumbai"
2015,Skoda Rapid 1.5 TDI Elegance,"58,944",Diesel,Manual,5.75,"Virar E, Mumbai"
2018,Maruti Ignis 1.2 AMT Alpha BSIV,"39,804",Petrol,Automatic,5.95,"West, Thane"
2018,Maruti Baleno 1.2 Zeta,"27,310",Petrol,Manual,5.50,"Borivali West, Mumbai"
2019,Mercedes-Benz S-Class S 450,"22,700",Petrol,Automatic,74.95,"Malad West, Mumbai"
2014,Hyundai i20 Magna 1.2,"55,000",Petrol,Manual,3.75,"Kurla, Mumbai"
2017,Hyundai Grand i10 1.2 CRDi Sportz Option,"8,000",Diesel,Manual,3.95,"Matunga West, Mumbai"
2016,Maruti Wagon R VXI AMT 1.2,"45,000",Petrol,Automatic,3.60,"Juhu, Mumbai"
2018,Maruti Ertiga VXI AT Petrol,"28,000",Petrol,Automatic,7.80,"Malad, Mumbai"
2017,Maruti Wagon R Stingray VXI,"7,700",Petrol,Manual,3.25,"Mulund East, Mumbai"
2020,Maruti Wagon R CNG LXI,"51,785",CNG,Manual,5.50,"Antop Hill, Mumbai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"39,000",Petrol,Automatic,8.91,"Andheri East, Mumbai"
2018,Maruti Vitara Brezza VDi Option,"63,000",Diesel,Manual,4.25,"Darave, Navi Mumbai"
2021,Mahindra Thar LX 4WD Hard Top AT BSVI,"34,000",Petrol,Automatic,12.85,"Matunga West, Mumbai"
2023,Hyundai Creta SX,"11,000",Petrol,Manual,15.95,"Goregaon (w), Mumbai"
2020,Maruti Vitara Brezza ZXI Plus,"26,307",Petrol,Manual,8.35,"Mulund East, Mumbai"
2014,Hyundai Verna SX CRDi AT,"36,000",Diesel,Automatic,5.50,"Malad West, Mumbai"
2023,Hyundai Grand i10 Nios Sportz CNG,"21,000",CNG,Manual,8,"Vitthalwadi, Thane"
2023,Renault Kiger RXZ Turbo CVT,"20,000",Petrol,Automatic,8.95,"Goregaon West, Mumbai"
2017,Honda City i VTEC SV,"55,897",Petrol,Manual,5.60,"Malad West, Mumbai"
2020,Maruti Swift Dzire ZXI AT BSVI,"32,000",Petrol,Automatic,7.25,"Andheri East, Mumbai"
2015,Skoda Rapid 1.5 TDI Elegance,"58,944",Diesel,Manual,5.75,"Virar E, Mumbai"
2018,Maruti Ignis 1.2 AMT Alpha BSIV,"39,804",Petrol,Automatic,5.95,"West, Thane"
2018,Maruti Baleno 1.2 Zeta,"27,310",Petrol,Manual,5.50,"Borivali West, Mumbai"
2019,Mercedes-Benz S-Class S 450,"22,700",Petrol,Automatic,74.95,"Malad West, Mumbai"
2014,Hyundai i20 Magna 1.2,"55,000",Petrol,Manual,3.75,"Kurla, Mumbai"
2017,Hyundai Grand i10 1.2 CRDi Sportz Option,"8,000",Diesel,Manual,3.95,"Matunga West, Mumbai"
2016,Maruti Wagon R VXI AMT 1.2,"45,000",Petrol,Automatic,3.60,"Juhu, Mumbai"
2018,Maruti Ertiga VXI AT Petrol,"28,000",Petrol,Automatic,7.80,"Malad, Mumbai"
2017,Maruti Wagon R Stingray VXI,"7,700",Petrol,Manual,3.25,"Mulund East, Mumbai"
2020,Maruti Wagon R CNG LXI,"51,785",CNG,Manual,5.50,"Antop Hill, Mumbai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"39,000",Petrol,Automatic,8.91,"Andheri East, Mumbai"
2018,Maruti Vitara Brezza VDi Option,"63,000",Diesel,Manual,4.25,"Darave, Navi Mumbai"
2021,Mahindra Thar LX 4WD Hard Top AT BSVI,"34,000",Petrol,Automatic,12.85,"Matunga West, Mumbai"
2023,Hyundai Creta SX,"11,000",Petrol,Manual,15.95,"Goregaon (w), Mumbai"
2020,Maruti Vitara Brezza ZXI Plus,"26,307",Petrol,Manual,8.35,"Mulund East, Mumbai"
2014,Hyundai Verna SX CRDi AT,"36,000",Diesel,Automatic,5.50,"Malad West, Mumbai"
2023,Hyundai Grand i10 Nios Sportz CNG,"21,000",CNG,Manual,8,"Vitthalwadi, Thane"
2023,Renault Kiger RXZ Turbo CVT,"20,000",Petrol,Automatic,8.95,"Goregaon West, Mumbai"
2017,Honda City i VTEC SV,"55,897",Petrol,Manual,5.60,"Malad West, Mumbai"
2020,Maruti Swift Dzire ZXI AT BSVI,"32,000",Petrol,Automatic,7.25,"Andheri East, Mumbai"
2015,Skoda Rapid 1.5 TDI Elegance,"58,944",Diesel,Manual,5.75,"Virar E, Mumbai"
2018,Maruti Ignis 1.2 AMT Alpha BSIV,"39,804",Petrol,Automatic,5.95,"West, Thane"
2018,Maruti Baleno 1.2 Zeta,"27,310",Petrol,Manual,5.50,"Borivali West, Mumbai"
2019,Mercedes-Benz S-Class S 450,"22,700",Petrol,Automatic,74.95,"Malad West, Mumbai"
2014,Hyundai i20 Magna 1.2,"55,000",Petrol,Manual,3.75,"Kurla, Mumbai"
2017,Hyundai Grand i10 1.2 CRDi Sportz Option,"8,000",Diesel,Manual,3.95,"Matunga West, Mumbai"
2016,Maruti Wagon R VXI AMT 1.2,"45,000",Petrol,Automatic,3.60,"Juhu, Mumbai"
2018,Maruti Ertiga VXI AT Petrol,"28,000",Petrol,Automatic,7.80,"Malad, Mumbai"
2017,Maruti Wagon R Stingray VXI,"7,700",Petrol,Manual,3.25,"Mulund East, Mumbai"
2020,Maruti Wagon R CNG LXI,"51,785",CNG,Manual,5.50,"Antop Hill, Mumbai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"39,000",Petrol,Automatic,8.91,"Andheri East, Mumbai"
2018,Maruti Vitara Brezza VDi Option,"63,000",Diesel,Manual,4.25,"Darave, Navi Mumbai"
2021,Mahindra Thar LX 4WD Hard Top AT BSVI,"34,000",Petrol,Automatic,12.85,"Matunga West, Mumbai"
2023,Hyundai Creta SX,"11,000",Petrol,Manual,15.95,"Goregaon (w), Mumbai"
2020,Maruti Vitara Brezza ZXI Plus,"26,307",Petrol,Manual,8.35,"Mulund East, Mumbai"
2014,Hyundai Verna SX CRDi AT,"36,000",Diesel,Automatic,5.50,"Malad West, Mumbai"
2023,Hyundai Grand i10 Nios Sportz CNG,"21,000",CNG,Manual,8,"Vitthalwadi, Thane"
2023,Renault Kiger RXZ Turbo CVT,"20,000",Petrol,Automatic,8.95,"Goregaon West, Mumbai"
2017,Honda City i VTEC SV,"55,897",Petrol,Manual,5.60,"Malad West, Mumbai"
2020,Maruti Swift Dzire ZXI AT BSVI,"32,000",Petrol,Automatic,7.25,"Andheri East, Mumbai"
2015,Skoda Rapid 1.5 TDI Elegance,"58,944",Diesel,Manual,5.75,"Virar E, Mumbai"
2018,Maruti Ignis 1.2 AMT Alpha BSIV,"39,804",Petrol,Automatic,5.95,"West, Thane"
2018,Maruti Baleno 1.2 Zeta,"27,310",Petrol,Manual,5.50,"Borivali West, Mumbai"
2019,Mercedes-Benz S-Class S 450,"22,700",Petrol,Automatic,74.95,"Malad West, Mumbai"
2014,Hyundai i20 Magna 1.2,"55,000",Petrol,Manual,3.75,"Kurla, Mumbai"
2017,Hyundai Grand i10 1.2 CRDi Sportz Option,"8,000",Diesel,Manual,3.95,"Matunga West, Mumbai"
2016,Maruti Wagon R VXI AMT 1.2,"45,000",Petrol,Automatic,3.60,"Juhu, Mumbai"
2018,Maruti Ertiga VXI AT Petrol,"28,000",Petrol,Automatic,7.80,"Malad, Mumbai"
2017,Maruti Wagon R Stingray VXI,"7,700",Petrol,Manual,3.25,"Mulund East, Mumbai"
2020,Maruti Wagon R CNG LXI,"51,785",CNG,Manual,5.50,"Antop Hill, Mumbai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"39,000",Petrol,Automatic,8.91,"Andheri East, Mumbai"
2018,Maruti Vitara Brezza VDi Option,"63,000",Diesel,Manual,4.25,"Darave, Navi Mumbai"
2021,Mahindra Thar LX 4WD Hard Top AT BSVI,"34,000",Petrol,Automatic,12.85,"Matunga West, Mumbai"
2023,Hyundai Creta SX,"11,000",Petrol,Manual,15.95,"Goregaon (w), Mumbai"
2020,Maruti Vitara Brezza ZXI Plus,"26,307",Petrol,Manual,8.35,"Mulund East, Mumbai"
2014,Hyundai Verna SX CRDi AT,"36,000",Diesel,Automatic,5.50,"Malad West, Mumbai"
2023,Hyundai Grand i10 Nios Sportz CNG,"21,000",CNG,Manual,8,"Vitthalwadi, Thane"
2023,Renault Kiger RXZ Turbo CVT,"20,000",Petrol,Automatic,8.95,"Goregaon West, Mumbai"
2017,Honda City i VTEC SV,"55,897",Petrol,Manual,5.60,"Malad West, Mumbai"
2020,Maruti Swift Dzire ZXI AT BSVI,"32,000",Petrol,Automatic,7.25,"Andheri East, Mumbai"
2015,Skoda Rapid 1.5 TDI Elegance,"58,944",Diesel,Manual,5.75,"Virar E, Mumbai"
2018,Maruti Ignis 1.2 AMT Alpha BSIV,"39,804",Petrol,Automatic,5.95,"West, Thane"
2018,Maruti Baleno 1.2 Zeta,"27,310",Petrol,Manual,5.50,"Borivali West, Mumbai"
2019,Mercedes-Benz S-Class S 450,"22,700",Petrol,Automatic,74.95,"Malad West, Mumbai"
2014,Hyundai i20 Magna 1.2,"55,000",Petrol,Manual,3.75,"Kurla, Mumbai"
2017,Hyundai Grand i10 1.2 CRDi Sportz Option,"8,000",Diesel,Manual,3.95,"Matunga West, Mumbai"
2016,Maruti Wagon R VXI AMT 1.2,"45,000",Petrol,Automatic,3.60,"Juhu, Mumbai"
2018,Maruti Ertiga VXI AT Petrol,"28,000",Petrol,Automatic,7.80,"Malad, Mumbai"
2017,Maruti Wagon R Stingray VXI,"7,700",Petrol,Manual,3.25,"Mulund East, Mumbai"
2020,Maruti Wagon R CNG LXI,"51,785",CNG,Manual,5.50,"Antop Hill, Mumbai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"39,000",Petrol,Automatic,8.91,"Andheri East, Mumbai"
2018,Maruti Vitara Brezza VDi Option,"63,000",Diesel,Manual,4.25,"Darave, Navi Mumbai"
2021,Mahindra Thar LX 4WD Hard Top AT BSVI,"34,000",Petrol,Automatic,12.85,"Matunga West, Mumbai"
2023,Hyundai Creta SX,"11,000",Petrol,Manual,15.95,"Goregaon (w), Mumbai"
2020,Maruti Vitara Brezza ZXI Plus,"26,307",Petrol,Manual,8.35,"Mulund East, Mumbai"
2014,Hyundai Verna SX CRDi AT,"36,000",Diesel,Automatic,5.50,"Malad West, Mumbai"
2023,Hyundai Grand i10 Nios Sportz CNG,"21,000",CNG,Manual,8,"Vitthalwadi, Thane"
2023,Renault Kiger RXZ Turbo CVT,"20,000",Petrol,Automatic,8.95,"Goregaon West, Mumbai"
2017,Honda City i VTEC SV,"55,897",Petrol,Manual,5.60,"Malad West, Mumbai"
2020,Maruti Swift Dzire ZXI AT BSVI,"32,000",Petrol,Automatic,7.25,"Andheri East, Mumbai"
2015,Skoda Rapid 1.5 TDI Elegance,"58,944",Diesel,Manual,5.75,"Virar E, Mumbai"
2018,Maruti Ignis 1.2 AMT Alpha BSIV,"39,804",Petrol,Automatic,5.95,"West, Thane"
2018,Maruti Baleno 1.2 Zeta,"27,310",Petrol,Manual,5.50,"Borivali West, Mumbai"
2019,Mercedes-Benz S-Class S 450,"22,700",Petrol,Automatic,74.95,"Malad West, Mumbai"
2014,Hyundai i20 Magna 1.2,"55,000",Petrol,Manual,3.75,"Kurla, Mumbai"
2017,Hyundai Grand i10 1.2 CRDi Sportz Option,"8,000",Diesel,Manual,3.95,"Matunga West, Mumbai"
2016,Maruti Wagon R VXI AMT 1.2,"45,000",Petrol,Automatic,3.60,"Juhu, Mumbai"
2018,Maruti Ertiga VXI AT Petrol,"28,000",Petrol,Automatic,7.80,"Malad, Mumbai"
2017,Maruti Wagon R Stingray VXI,"7,700",Petrol,Manual,3.25,"Mulund East, Mumbai"
2020,Maruti Wagon R CNG LXI,"51,785",CNG,Manual,5.50,"Antop Hill, Mumbai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"39,000",Petrol,Automatic,8.91,"Andheri East, Mumbai"
2018,Maruti Vitara Brezza VDi Option,"63,000",Diesel,Manual,4.25,"Darave, Navi Mumbai"
2021,Mahindra Thar LX 4WD Hard Top AT BSVI,"34,000",Petrol,Automatic,12.85,"Matunga West, Mumbai"
2023,Hyundai Creta SX,"11,000",Petrol,Manual,15.95,"Goregaon (w), Mumbai"
2020,Maruti Vitara Brezza ZXI Plus,"26,307",Petrol,Manual,8.35,"Mulund East, Mumbai"
2014,Hyundai Verna SX CRDi AT,"36,000",Diesel,Automatic,5.50,"Malad West, Mumbai"
2023,Hyundai Grand i10 Nios Sportz CNG,"21,000",CNG,Manual,8,"Vitthalwadi, Thane"
2023,Renault Kiger RXZ Turbo CVT,"20,000",Petrol,Automatic,8.95,"Goregaon West, Mumbai"
2017,Honda City i VTEC SV,"55,897",Petrol,Manual,5.60,"Malad West, Mumbai"
2020,Maruti Swift Dzire ZXI AT BSVI,"32,000",Petrol,Automatic,7.25,"Andheri East, Mumbai"
2015,Skoda Rapid 1.5 TDI Elegance,"58,944",Diesel,Manual,5.75,"Virar E, Mumbai"
2018,Maruti Ignis 1.2 AMT Alpha BSIV,"39,804",Petrol,Automatic,5.95,"West, Thane"
2018,Maruti Baleno 1.2 Zeta,"27,310",Petrol,Manual,5.50,"Borivali West, Mumbai"
2019,Mercedes-Benz S-Class S 450,"22,700",Petrol,Automatic,74.95,"Malad West, Mumbai"
2014,Hyundai i20 Magna 1.2,"55,000",Petrol,Manual,3.75,"Kurla, Mumbai"
2017,Hyundai Grand i10 1.2 CRDi Sportz Option,"8,000",Diesel,Manual,3.95,"Matunga West, Mumbai"
2016,Maruti Wagon R VXI AMT 1.2,"45,000",Petrol,Automatic,3.60,"Juhu, Mumbai"
2018,Maruti Ertiga VXI AT Petrol,"28,000",Petrol,Automatic,7.80,"Malad, Mumbai"
2017,Maruti Wagon R Stingray VXI,"7,700",Petrol,Manual,3.25,"Mulund East, Mumbai"
2020,Maruti Wagon R CNG LXI,"51,785",CNG,Manual,5.50,"Antop Hill, Mumbai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"39,000",Petrol,Automatic,8.91,"Andheri East, Mumbai"
2018,Maruti Vitara Brezza VDi Option,"63,000",Diesel,Manual,4.25,"Darave, Navi Mumbai"
2021,Mahindra Thar LX 4WD Hard Top AT BSVI,"34,000",Petrol,Automatic,12.85,"Matunga West, Mumbai"
2023,Hyundai Creta SX,"11,000",Petrol,Manual,15.95,"Goregaon (w), Mumbai"
2020,Maruti Vitara Brezza ZXI Plus,"26,307",Petrol,Manual,8.35,"Mulund East, Mumbai"
2014,Hyundai Verna SX CRDi AT,"36,000",Diesel,Automatic,5.50,"Malad West, Mumbai"
2023,Hyundai Grand i10 Nios Sportz CNG,"21,000",CNG,Manual,8,"Vitthalwadi, Thane"
2023,Renault Kiger RXZ Turbo CVT,"20,000",Petrol,Automatic,8.95,"Goregaon West, Mumbai"
2017,Honda City i VTEC SV,"55,897",Petrol,Manual,5.60,"Malad West, Mumbai"
2020,Maruti Swift Dzire ZXI AT BSVI,"32,000",Petrol,Automatic,7.25,"Andheri East, Mumbai"
2015,Skoda Rapid 1.5 TDI Elegance,"58,944",Diesel,Manual,5.75,"Virar E, Mumbai"
2018,Maruti Ignis 1.2 AMT Alpha BSIV,"39,804",Petrol,Automatic,5.95,"West, Thane"
2018,Maruti Baleno 1.2 Zeta,"27,310",Petrol,Manual,5.50,"Borivali West, Mumbai"
2019,Mercedes-Benz S-Class S 450,"22,700",Petrol,Automatic,74.95,"Malad West, Mumbai"
2014,Hyundai i20 Magna 1.2,"55,000",Petrol,Manual,3.75,"Kurla, Mumbai"
2017,Hyundai Grand i10 1.2 CRDi Sportz Option,"8,000",Diesel,Manual,3.95,"Matunga West, Mumbai"
2016,Maruti Wagon R VXI AMT 1.2,"45,000",Petrol,Automatic,3.60,"Juhu, Mumbai"
2018,Maruti Ertiga VXI AT Petrol,"28,000",Petrol,Automatic,7.80,"Malad, Mumbai"
2017,Maruti Wagon R Stingray VXI,"7,700",Petrol,Manual,3.25,"Mulund East, Mumbai"
2020,Maruti Wagon R CNG LXI,"51,785",CNG,Manual,5.50,"Antop Hill, Mumbai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"39,000",Petrol,Automatic,8.91,"Andheri East, Mumbai"
2018,Maruti Vitara Brezza VDi Option,"63,000",Diesel,Manual,4.25,"Darave, Navi Mumbai"
2021,Mahindra Thar LX 4WD Hard Top AT BSVI,"34,000",Petrol,Automatic,12.85,"Matunga West, Mumbai"
2023,Hyundai Creta SX,"11,000",Petrol,Manual,15.95,"Goregaon (w), Mumbai"
2020,Maruti Vitara Brezza ZXI Plus,"26,307",Petrol,Manual,8.35,"Mulund East, Mumbai"
2014,Hyundai Verna SX CRDi AT,"36,000",Diesel,Automatic,5.50,"Malad West, Mumbai"
2023,Hyundai Grand i10 Nios Sportz CNG,"21,000",CNG,Manual,8,"Vitthalwadi, Thane"
2023,Renault Kiger RXZ Turbo CVT,"20,000",Petrol,Automatic,8.95,"Goregaon West, Mumbai"
2017,Honda City i VTEC SV,"55,897",Petrol,Manual,5.60,"Malad West, Mumbai"
2020,Maruti Swift Dzire ZXI AT BSVI,"32,000",Petrol,Automatic,7.25,"Andheri East, Mumbai"
2015,Skoda Rapid 1.5 TDI Elegance,"58,944",Diesel,Manual,5.75,"Virar E, Mumbai"
2018,Maruti Ignis 1.2 AMT Alpha BSIV,"39,804",Petrol,Automatic,5.95,"West, Thane"
2018,Maruti Baleno 1.2 Zeta,"27,310",Petrol,Manual,5.50,"Borivali West, Mumbai"
2019,Mercedes-Benz S-Class S 450,"22,700",Petrol,Automatic,74.95,"Malad West, Mumbai"
2014,Hyundai i20 Magna 1.2,"55,000",Petrol,Manual,3.75,"Kurla, Mumbai"
2017,Hyundai Grand i10 1.2 CRDi Sportz Option,"8,000",Diesel,Manual,3.95,"Matunga West, Mumbai"
2016,Maruti Wagon R VXI AMT 1.2,"45,000",Petrol,Automatic,3.60,"Juhu, Mumbai"
2018,Maruti Ertiga VXI AT Petrol,"28,000",Petrol,Automatic,7.80,"Malad, Mumbai"
2017,Maruti Wagon R Stingray VXI,"7,700",Petrol,Manual,3.25,"Mulund East, Mumbai"
2020,Maruti Wagon R CNG LXI,"51,785",CNG,Manual,5.50,"Antop Hill, Mumbai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"39,000",Petrol,Automatic,8.91,"Andheri East, Mumbai"
2018,Maruti Vitara Brezza VDi Option,"63,000",Diesel,Manual,4.25,"Darave, Navi Mumbai"
2021,Mahindra Thar LX 4WD Hard Top AT BSVI,"34,000",Petrol,Automatic,12.85,"Matunga West, Mumbai"
2023,Hyundai Creta SX,"11,000",Petrol,Manual,15.95,"Goregaon (w), Mumbai"
2020,Maruti Vitara Brezza ZXI Plus,"26,307",Petrol,Manual,8.35,"Mulund East, Mumbai"
2014,Hyundai Verna SX CRDi AT,"36,000",Diesel,Automatic,5.50,"Malad West, Mumbai"
2023,Hyundai Grand i10 Nios Sportz CNG,"21,000",CNG,Manual,8,"Vitthalwadi, Thane"
2023,Renault Kiger RXZ Turbo CVT,"20,000",Petrol,Automatic,8.95,"Goregaon West, Mumbai"
2017,Honda City i VTEC SV,"55,897",Petrol,Manual,5.60,"Malad West, Mumbai"
2020,Maruti Swift Dzire ZXI AT BSVI,"32,000",Petrol,Automatic,7.25,"Andheri East, Mumbai"
2015,Skoda Rapid 1.5 TDI Elegance,"58,944",Diesel,Manual,5.75,"Virar E, Mumbai"
2018,Maruti Ignis 1.2 AMT Alpha BSIV,"39,804",Petrol,Automatic,5.95,"West, Thane"
2018,Maruti Baleno 1.2 Zeta,"27,310",Petrol,Manual,5.50,"Borivali West, Mumbai"
2019,Mercedes-Benz S-Class S 450,"22,700",Petrol,Automatic,74.95,"Malad West, Mumbai"
2014,Hyundai i20 Magna 1.2,"55,000",Petrol,Manual,3.75,"Kurla, Mumbai"
2017,Hyundai Grand i10 1.2 CRDi Sportz Option,"8,000",Diesel,Manual,3.95,"Matunga West, Mumbai"
2016,Maruti Wagon R VXI AMT 1.2,"45,000",Petrol,Automatic,3.60,"Juhu, Mumbai"
2018,Maruti Ertiga VXI AT Petrol,"28,000",Petrol,Automatic,7.80,"Malad, Mumbai"
2017,Maruti Wagon R Stingray VXI,"7,700",Petrol,Manual,3.25,"Mulund East, Mumbai"
2020,Maruti Wagon R CNG LXI,"51,785",CNG,Manual,5.50,"Antop Hill, Mumbai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"39,000",Petrol,Automatic,8.91,"Andheri East, Mumbai"
2018,Maruti Vitara Brezza VDi Option,"63,000",Diesel,Manual,4.25,"Darave, Navi Mumbai"
2021,Mahindra Thar LX 4WD Hard Top AT BSVI,"34,000",Petrol,Automatic,12.85,"Matunga West, Mumbai"
2023,Hyundai Creta SX,"11,000",Petrol,Manual,15.95,"Goregaon (w), Mumbai"
2020,Maruti Vitara Brezza ZXI Plus,"26,307",Petrol,Manual,8.35,"Mulund East, Mumbai"
2014,Hyundai Verna SX CRDi AT,"36,000",Diesel,Automatic,5.50,"Malad West, Mumbai"
2023,Hyundai Grand i10 Nios Sportz CNG,"21,000",CNG,Manual,8,"Vitthalwadi, Thane"
2023,Renault Kiger RXZ Turbo CVT,"20,000",Petrol,Automatic,8.95,"Goregaon West, Mumbai"
2017,Honda City i VTEC SV,"55,897",Petrol,Manual,5.60,"Malad West, Mumbai"
2020,Maruti Swift Dzire ZXI AT BSVI,"32,000",Petrol,Automatic,7.25,"Andheri East, Mumbai"
2015,Skoda Rapid 1.5 TDI Elegance,"58,944",Diesel,Manual,5.75,"Virar E, Mumbai"
2018,Maruti Ignis 1.2 AMT Alpha BSIV,"39,804",Petrol,Automatic,5.95,"West, Thane"
2018,Maruti Baleno 1.2 Zeta,"27,310",Petrol,Manual,5.50,"Borivali West, Mumbai"
2019,Mercedes-Benz S-Class S 450,"22,700",Petrol,Automatic,74.95,"Malad West, Mumbai"
2014,Hyundai i20 Magna 1.2,"55,000",Petrol,Manual,3.75,"Kurla, Mumbai"
2017,Hyundai Grand i10 1.2 CRDi Sportz Option,"8,000",Diesel,Manual,3.95,"Matunga West, Mumbai"
2016,Maruti Wagon R VXI AMT 1.2,"45,000",Petrol,Automatic,3.60,"Juhu, Mumbai"
2018,Maruti Ertiga VXI AT Petrol,"28,000",Petrol,Automatic,7.80,"Malad, Mumbai"
2017,Maruti Wagon R Stingray VXI,"7,700",Petrol,Manual,3.25,"Mulund East, Mumbai"
2020,Maruti Wagon R CNG LXI,"51,785",CNG,Manual,5.50,"Antop Hill, Mumbai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"39,000",Petrol,Automatic,8.91,"Andheri East, Mumbai"
2018,Maruti Vitara Brezza VDi Option,"63,000",Diesel,Manual,4.25,"Darave, Navi Mumbai"
2021,Mahindra Thar LX 4WD Hard Top AT BSVI,"34,000",Petrol,Automatic,12.85,"Matunga West, Mumbai"
2023,Hyundai Creta SX,"11,000",Petrol,Manual,15.95,"Goregaon (w), Mumbai"
2020,Maruti Vitara Brezza ZXI Plus,"26,307",Petrol,Manual,8.35,"Mulund East, Mumbai"
2014,Hyundai Verna SX CRDi AT,"36,000",Diesel,Automatic,5.50,"Malad West, Mumbai"
2023,Hyundai Grand i10 Nios Sportz CNG,"21,000",CNG,Manual,8,"Vitthalwadi, Thane"
2023,Renault Kiger RXZ Turbo CVT,"20,000",Petrol,Automatic,8.95,"Goregaon West, Mumbai"
2017,Honda City i VTEC SV,"55,897",Petrol,Manual,5.60,"Malad West, Mumbai"
2020,Maruti Swift Dzire ZXI AT BSVI,"32,000",Petrol,Automatic,7.25,"Andheri East, Mumbai"
2015,Skoda Rapid 1.5 TDI Elegance,"58,944",Diesel,Manual,5.75,"Virar E, Mumbai"
2018,Maruti Ignis 1.2 AMT Alpha BSIV,"39,804",Petrol,Automatic,5.95,"West, Thane"
2018,Maruti Baleno 1.2 Zeta,"27,310",Petrol,Manual,5.50,"Borivali West, Mumbai"
2019,Mercedes-Benz S-Class S 450,"22,700",Petrol,Automatic,74.95,"Malad West, Mumbai"
2014,Hyundai i20 Magna 1.2,"55,000",Petrol,Manual,3.75,"Kurla, Mumbai"
2017,Hyundai Grand i10 1.2 CRDi Sportz Option,"8,000",Diesel,Manual,3.95,"Matunga West, Mumbai"
2016,Maruti Wagon R VXI AMT 1.2,"45,000",Petrol,Automatic,3.60,"Juhu, Mumbai"
2018,Maruti Ertiga VXI AT Petrol,"28,000",Petrol,Automatic,7.80,"Malad, Mumbai"
2017,Maruti Wagon R Stingray VXI,"7,700",Petrol,Manual,3.25,"Mulund East, Mumbai"
2020,Maruti Wagon R CNG LXI,"51,785",CNG,Manual,5.50,"Antop Hill, Mumbai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"39,000",Petrol,Automatic,8.91,"Andheri East, Mumbai"
2018,Maruti Vitara Brezza VDi Option,"63,000",Diesel,Manual,4.25,"Darave, Navi Mumbai"
2021,Mahindra Thar LX 4WD Hard Top AT BSVI,"34,000",Petrol,Automatic,12.85,"Matunga West, Mumbai"
2023,Hyundai Creta SX,"11,000",Petrol,Manual,15.95,"Goregaon (w), Mumbai"
2020,Maruti Vitara Brezza ZXI Plus,"26,307",Petrol,Manual,8.35,"Mulund East, Mumbai"
2014,Hyundai Verna SX CRDi AT,"36,000",Diesel,Automatic,5.50,"Malad West, Mumbai"
2023,Hyundai Grand i10 Nios Sportz CNG,"21,000",CNG,Manual,8,"Vitthalwadi, Thane"
2023,Renault Kiger RXZ Turbo CVT,"20,000",Petrol,Automatic,8.95,"Goregaon West, Mumbai"
2017,Honda City i VTEC SV,"55,897",Petrol,Manual,5.60,"Malad West, Mumbai"
2020,Maruti Swift Dzire ZXI AT BSVI,"32,000",Petrol,Automatic,7.25,"Andheri East, Mumbai"
2015,Skoda Rapid 1.5 TDI Elegance,"58,944",Diesel,Manual,5.75,"Virar E, Mumbai"
2018,Maruti Ignis 1.2 AMT Alpha BSIV,"39,804",Petrol,Automatic,5.95,"West, Thane"
2018,Maruti Baleno 1.2 Zeta,"27,310",Petrol,Manual,5.50,"Borivali West, Mumbai"
2019,Mercedes-Benz S-Class S 450,"22,700",Petrol,Automatic,74.95,"Malad West, Mumbai"
2014,Hyundai i20 Magna 1.2,"55,000",Petrol,Manual,3.75,"Kurla, Mumbai"
